,reference_id,weapon_name,itemTypeDisplayName,itemTypeAndTierDisplayName,itemType,itemSubType,tierTypeName,equipmentSlotTypeHash,itemCategoryHashes,levels,loreHash_list
1398,1423305598,December Muse,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1399,1423305599,Viperdiamond,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1400,1425463779,New Monarchy Armor,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
1401,1427620200,Exodus Down Gloves,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 1, 0]",
1402,1431165322,Gift of Vanguard Tokens,Consumable,Rare Consumable,9,0,Rare,,"[35, 52]",[0],
1403,1431678320,Alloy Magazine,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
1404,1432746969,,,,0,0,Common,,[],,
1405,1433198240,A Gift from Tess,Bright Engram,Legendary Bright Engram,20,0,Legendary,,[3109687656],,
1406,1433383514,Celebrate with New Monarchy,Quest,Quest,15,0,,,[53],,
1407,1433913940,Clan XP,Quest,Quest,15,0,,,[53],[0],
1408,1434482690,Desert Matte,,,20,0,Rare,,[3109687656],[1],
1409,1434482691,Powder Blue,,,20,0,Rare,,[3109687656],[1],
1410,1434482692,Tidal Hope,,,20,0,Rare,,[3109687656],[1],
1411,1434482693,Dusk Mine,,,20,0,Rare,,[3109687656],[1],
1412,1434482694,Boreal Defiant,,,20,0,Rare,,[3109687656],[1],
1413,1434482695,Maroon Moon,,,20,0,Rare,,[3109687656],[1],
1414,1435492828,,,,0,0,Common,,[],,
1415,1435760473,Faction Rally: Strikes,,,0,0,,,[],[0],
1416,1441682018,Linear Compensator,Launcher Barrel,Legendary Launcher Barrel,19,0,Legendary,,"[2076918099, 610365472, 59]",,
1417,1441827671,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
1418,1443049976,Interference VI,Grenade Launcher,Legendary Grenade Launcher,3,23,Legendary,953998645.0,"[4, 1, 153950757]",[20],
1419,1443091319,Firebreak Field,Helmet,Uncommon Helmet,2,26,Uncommon,3448274439.0,"[22, 45, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
1420,1444383630,,Package,Rare Package,25,0,Rare,,[268598612],,
1421,1447973650,Rest for the Wicked,Sword,Rare Sword,3,18,Rare,953998645.0,"[4, 1, 54]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
1422,1447973651,Future Imperfect,Sword,Rare Sword,3,18,Rare,953998645.0,"[4, 1, 54]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
1423,1449721475,Lion's Roar,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",,
1424,1450159595,,,,0,0,Common,,[],,
1425,1452147980,Makeshift Suit,Helmet,Uncommon Helmet,2,26,Uncommon,3448274439.0,"[23, 45, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
1426,1455610451,Faction Rally: Titan,,,0,0,,,[],[0],
1427,1457647945,High-Minded Complex,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 32, 30, 29, 21, 20, 1]",
1428,1458010786,Lightweight Frame,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
1429,1459201683,Red Legion Supplies,,,0,0,Common,,[],,
1430,1459443448,Escape Velocity,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,1498876634.0,"[2, 1, 3954685534]","[33, 1]",
1431,1460395848,Legendary Gear,,,20,0,Legendary,,[3109687656],,
1432,1460578928,Clan Banner,Clan Banner,Legendary Clan Banner,17,0,Legendary,4292445962.0,"[58, 52]",[0],
1433,1460578929,Clan Banner,Clan Banner,Legendary Clan Banner,17,0,Legendary,4292445962.0,"[58, 52]",[0],
1434,1460578930,Clan Banner,Clan Banner,Legendary Clan Banner,17,0,Legendary,4292445962.0,"[58, 52]",[0],
1435,1460578931,Clan Banner,Clan Banner,Legendary Clan Banner,17,0,Legendary,4292445962.0,"[58, 52]",[0],
1436,1460872673,Classified,,,0,0,,,,,
1437,1464770405,Trials of the Nine,,,0,0,,,[],[0],
1438,1466306887,Restorative Titan Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
1439,1466343262,Character Stats Armor Mods,,,0,0,Rare,,[],,
1440,1466999487,"Lost Prophecy, Verse 1",Prophecy Tablet,Legendary Prophecy Tablet,20,0,Legendary,,"[2250046497, 35, 52, 3109687656]",[0],
1441,1467343960,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[46, 20, 3109687656]",,
1442,1467527085,Extended Barrel,Barrel,Legendary Barrel,19,0,Legendary,,"[3085181971, 610365472, 59]",,
1443,1467626508,Changing Seasons,,,0,0,,,[],[0],
1444,1468135589,,,,0,0,Common,,[],,
1445,1469647101,Kinetic Munition Loader,Chest Armor Mod,Legendary Chest Armor Mod,19,0,Legendary,,"[59, 4104513227, 3723676689]","[1, 0]",
1446,1470457787,Self-Repairing Mod,Helmet Armor Mod,Rare Helmet Armor Mod,19,0,Rare,,"[59, 4104513227, 1362265421]",[1],
1447,1471537228,Nightfall,,,0,0,,,[],[0],
1448,1471784110,Legendary Gear,,,20,0,Legendary,,[3109687656],,
1449,1473385934,Mark of the Golden Citadel,Titan Mark,Uncommon Titan Mark,2,30,Uncommon,1585787867.0,"[22, 49, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
1450,1473971989,Mods,,,0,0,Common,,[],,
1451,1474599323,A Gift from Tess,Bright Engram,Legendary Bright Engram,20,0,Legendary,,[3109687656],,
1452,1474926208,Solar Ordnance Mod,Helmet Armor Mod,Legendary Helmet Armor Mod,19,0,Legendary,,"[59, 1362265421, 4104513227]","[1, 0]",
1453,1475681954,Trials Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
1454,1476299819,Power Bracket Mod,Warlock Bond Mod,Legendary Warlock Bond Mod,19,0,Legendary,,"[59, 3196106184, 4104513227, 2955376534]","[1, 0]",
1455,1476367555,Nightfall Challenge,Challenge Card,Rare Challenge Card,9,0,Rare,,"[35, 52]",[0],
1456,1478423395,Volatile Launch,Launcher Barrel,Legendary Launcher Barrel,19,0,Legendary,,"[2076918099, 610365472, 59]",,
1457,1478665487,Simulator Legs,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 1, 0]",
1458,1479532637,The Outlander's Cover,Helmet,Rare Helmet,2,26,Rare,3448274439.0,"[23, 45, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 0]",
1459,1479892134,War Mantis,Leg Armor,Rare Leg Armor,2,29,Rare,20886954.0,"[23, 48, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
1460,1480689066,Trials Prestige Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
1461,1481312847,Arecibo,,,0,0,Common,,[],[0],
1462,1482024992,Smallbore,Barrel,Legendary Barrel,19,0,Legendary,,"[3085181971, 610365472, 59]",,
1463,1483536627,Ionized Battery,Battery,Legendary Battery,19,0,Legendary,,"[1334054322, 610365472, 59]",,
1464,1483798122,Welcome to Crimson Days,,,0,0,,,[],[0],
1465,1484937602,Phoenix Strife Type 0,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 30, 29, 21, 20, 1, 0]",
1466,1484957587,Bright Dust,,,0,0,Rare,,[],,
1467,1485117862,,,,0,0,Common,,[],,
1468,1488061763,Gemini Jester,Leg Armor,Exotic Leg Armor,2,29,Exotic,20886954.0,"[23, 48, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",1488061763.0
1469,1489178152,Echoes of Io (Worn),Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
1470,1489178153,Echoes of Io,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",[1],
1471,1489178154,Flowers of Io,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",[1],
1472,1489178155,,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
1473,1489178156,,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
1474,1489178157,Flowers of Io (Worn),Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
1475,1490143416,Solar Ordnance Mod,Leg Armor Mod,Rare Leg Armor Mod,19,0,Rare,,"[59, 3607371986, 4104513227]",[1],
1476,1490387264,Noble Constant Type 2,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[22, 46, 20]","[33, 1, 0]",
1477,1490571337,Future Safe 10,Sword,Legendary Sword,3,18,Legendary,953998645.0,"[4, 1, 54]","[33, 1]",1490571337.0
1478,1491926336,Ranged Lens RLR5,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1479,1491926337,Focus Lens FLS2,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1480,1491926338,Ranged Lens RLS3,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1481,1496224967,Iron Truage Casque,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 1, 0]",
1482,1496251227,,,,0,0,Common,,[],,
1483,1497150701,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
1484,1497227461,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[46, 20, 3109687656]",,
1485,1499088216,Sovereign Lion Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
1486,1500704923,Prophet Snow,Helmet,Rare Helmet,2,26,Rare,3448274439.0,"[21, 45, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
1487,1501159137,Self-Repairing Mod,Leg Armor Mod,Rare Leg Armor Mod,19,0,Rare,,"[59, 3607371986, 4104513227]","[1, 0]",
1488,1502662697,King Cobra-4fr,Linear Fusion Rifle,Rare Linear Fusion Rifle,3,22,Rare,953998645.0,"[4, 1, 9, 1504945536]",,
1489,1503609584,The Last Breath,Auto Rifle,Legendary Auto Rifle,3,6,Legendary,1498876634.0,"[2, 1, 5]","[33, 20, 1]",
1490,1503713660,Stagnatious Rebuke,Warlock Bond,Rare Warlock Bond,2,30,Rare,1585787867.0,"[21, 49, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 0]",
1491,1504041928,Airhead Hood,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]",,
1492,1504041929,Classified,,,0,0,,,,,
1493,1504323156,Elemental Weapon Mods,,,0,0,Rare,,[],,
1494,1504534396,Crimson Engram x 2,,,20,0,,,[3109687656],,
1495,1504542608,Gift of Crucible Tokens,Consumable,Rare Consumable,9,0,Rare,,"[35, 52]",[0],
1496,1505278293,Emperor Calus Token,Redeemable,Legendary Redeemable,9,0,Legendary,,"[2088636411, 35, 52]",[0],
1497,1505307649,Odysseus's Offspring,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
1498,1505307650,Blast from the Past,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
1499,1505307651,Pulling Out the Roots,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
1500,1508896098,The Wardcliff Coil,Rocket Launcher,Exotic Rocket Launcher,3,10,Exotic,953998645.0,"[4, 1, 13]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",1508896098.0
1501,1512570524,Hardcase Stompers,Leg Armor,Rare Leg Armor,2,29,Rare,20886954.0,"[22, 48, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 0]",
1502,1512829977,Terra Concord Greaves,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 30, 29, 21, 20, 1]",
1503,1513927136,Swift Ride,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 32, 30, 29, 21, 20, 1, 0]",
1504,1513927137,Disrespectful Stare,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,1498876634.0,"[2, 1, 7]","[33, 32, 30, 29, 21, 20, 1]",
1505,1513927138,Lincoln Green,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,1498876634.0,"[2, 1, 7]","[33, 32, 30, 29, 21, 20, 1, 0]",
1506,1513927139,Agenda 5,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 32, 30, 29, 21, 20, 1, 0]",
1507,1517593601,,,,0,0,Common,,[],,
1508,1519748029,"""A Deadly Trial""",,,0,0,,,[],[0],
1509,1520568954,Temple of Osiris Coordinates,,,20,0,Common,,[3109687656],,
1510,1523647826,Eternal Slumber,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,1498876634.0,"[2, 1, 7]","[33, 20, 1]",
1511,1524950365,Power Handicap,,,19,0,Common,,[59],,
1512,1525693276,"Meditation: ""Fury""",,,20,0,Legendary,,[3109687656],[0],
1513,1526005320,Iron Truage Boots,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[23, 48, 20]","[33, 1, 0]",
1514,1527496279,Arc Ordnance Mod,Hunter Cloak Mod,Legendary Hunter Cloak Mod,19,0,Legendary,,"[59, 4104513227, 3196106184, 1037516129]","[1, 0]",
1515,1530147650,Blade's Blast,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
1516,1530804125,Superconductor,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
1517,1531295694,Adverse Possession IX,Scout Rifle,Legendary Scout Rifle,3,14,Legendary,2465295065.0,"[3, 1, 8]","[33, 1]",
1518,1531403410,Mobile Hunter Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
1519,1532009197,Ego Talon IV,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 1, 0]",
1520,1532101935,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
1521,1533499360,Athelflad-D,Sidearm,Legendary Sidearm,3,17,Legendary,1498876634.0,"[2, 1, 14]","[33, 1]",
1522,1533499361,Etana SI4,Sidearm,Legendary Sidearm,3,17,Legendary,2465295065.0,"[3, 1, 14]","[33, 1]",
1523,1533499362,Urchin-3si,Sidearm,Legendary Sidearm,3,17,Legendary,2465295065.0,"[3, 1, 14]","[33, 1]",
1524,1536044846,Impact Absorption Mod,Helmet Armor Mod,Rare Helmet Armor Mod,19,0,Rare,,"[59, 1362265421, 4104513227]",[1],
1525,1538383050,Future War Cult Engram,Engram,Legendary Engram,0,0,Legendary,,[],,
1526,1538585040,,,,0,0,Common,,[],,
1527,1540376513,Xenos Vale IV,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
1528,1540812339,Lighthouse Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
1529,1541490821,Fury,,,0,0,,,[],[0],
1530,1544361296,Heavy Hitter,Chest Armor Mod,Legendary Chest Armor Mod,19,0,Legendary,,"[59, 4104513227, 3723676689]",,
1531,1545406138,,Chest Armor,Legendary Chest Armor,20,28,Legendary,14239492.0,"[23, 47, 20, 3109687656]",,
1532,1546605019,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",,
1533,1547720376,"Meditation: ""Larceny""",,,20,0,Legendary,,[3109687656],[0],
1534,1548031482,,,,0,0,Common,,[],,
1535,1553728269,Future War Cult Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
1536,1554079989,Gensym Knight Hood,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
1537,1554977878,,Chest Armor,Legendary Chest Armor,20,28,Legendary,14239492.0,"[21, 47, 20, 3109687656]",,
1538,1558250725,Strength in Numbers,Clan Perk,Legendary Clan Perk,19,0,Legendary,,"[1576735337, 874645359, 59]",,
1539,1558857466,Electronica Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",1558857466.0
1540,1558857468,Fast Lane Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",1558857468.0
1541,1558857469,Fire Victorious Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",1558857469.0
1542,1558857470,Star Map Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",1558857470.0
1543,1558857471,Cosmos Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",1558857471.0
1544,1561002382,High-Caliber Rounds,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
1545,1563183311,Extinguish,Nightfall Modifier,Legendary Nightfall Modifier,19,0,Legendary,,"[59, 3448069192]",,
1546,1564483038,,,,0,0,Common,,[],,
1547,1566469368,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
1548,1566612778,Entanglement Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 1, 0]",
1549,1567158947,"Lost Prophecy, Another Verse",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
1550,1568984880,Classified,,,0,0,,,,,
1551,1574678248,Crucible Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
1552,1575703224,Eater of Worlds Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
1553,1575996367,Extinction Orbit Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
1554,1576284847,"Lost Prophecy, Verse 10",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
1555,1578478684,Refugee Gloves,Gauntlets,Common Gauntlets,2,27,Common,3551918588.0,"[23, 46, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
1556,1580209121,Arc Impact Mod,Arms Armor Mod,Rare Arms Armor Mod,19,0,Rare,,"[59, 3872696960, 4104513227]",[1],
1557,1581838479,Refugee Boots,Leg Armor,Common Leg Armor,2,29,Common,20886954.0,"[21, 48, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
1558,1583801629,Choose a faction,,,0,0,,,[],[0],
1559,1584628070,Common Gear,,,20,0,Uncommon,,[3109687656],,
1560,1584837156,Winterhart Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[1, 0]",
1561,1584837157,Festive Winter Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 1]",
1562,1587439031,Three Graves,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,1498876634.0,"[2, 1, 7]","[33, 1]",
1563,1587779165,Radiant Stardust,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,2465295065.0,"[3, 1, 3954685534]","[33, 1]",
1564,1588735570,Homecoming,,,0,0,,,[],[0],
1565,1591021015,Sovereign Lion Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
1566,1595336070,Guseva-C,Hand Cannon,Rare Hand Cannon,3,9,Rare,1498876634.0,"[2, 1, 6]",,
1567,1595336071,Presto-48,Hand Cannon,Rare Hand Cannon,3,9,Rare,2465295065.0,"[3, 1, 6]",,
1568,1598687622,Thumos's Keycodes,,,20,0,Common,,[3109687656],,
1569,1599898966,Arcadian Valley,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
1570,1600092898,Backup Plan,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
1571,1602334068,Regent Redeemer,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]",[1],
1572,1602487168,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",[0],
1573,1603681289,"Lost Prophecy, Verse 10",Prophecy Tablet,Legendary Prophecy Tablet,20,0,Legendary,,"[2250046497, 35, 52, 3109687656]",[0],
1574,1605596084,Amour Dance,Emote,Legendary Emote,23,0,Legendary,3224618069.0,[44],"[1, 0]",
1575,1606076864,Apex Catalyst,Infusion Consumable,Legendary Infusion Consumable,9,0,Legendary,,"[2266591099, 35, 52]","[33, 30]",
1576,1606475436,Welcome to the Dawning,,,0,0,,,[],[0],
1577,1607012852,Lost Pacific Mask,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 1, 0]",
1578,1607431126,Judgement's Wrap,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 1]",1607431126.0
1579,1607431127,Bond Relentless,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]",[20],1607431127.0
1580,1608119540,Default Emblem,Emblem,Common Emblem,19,0,Common,,"[19, 52, 59]",,
1581,1610048955,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
1582,1610571957,,Helmet,Legendary Helmet,20,26,Legendary,3448274439.0,"[45, 20, 3109687656]",,
1583,1612078667,Speed Demon,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[59, 2237038328, 610365472]",,
1584,1612253623,,Chest Armor,Legendary Chest Armor,20,28,Legendary,14239492.0,"[22, 47, 20, 3109687656]",,
1585,1616317796,Prophet Snow,Leg Armor,Rare Leg Armor,2,29,Rare,20886954.0,"[21, 48, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
1586,1616736576,Vanguard Tactician Arsenal,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
1587,1617637028,Phoenix Battle Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
1588,1617987572,SSO-08 Sniper,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1589,1617987574,SSO-05 Sniper,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1590,1617987575,SSO-07 Sniper,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1591,1618160060,Arc Focus Restored,,,0,0,Common,,[],,
1592,1618160061,Arc Light Stirring,,,0,0,Common,,[],,
1593,1623653768,Last Love,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1594,1623653769,First Love,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1595,1623653770,Heartbreaker,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1596,1623653771,Battleheart,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
1597,1623988481,My Captain,,,0,0,,,[],[0],
1598,1625974211,"Two Enter, One Leaves",Emblem,Rare Emblem,14,0,Rare,4274335291.0,"[19, 52]",[0],
1599,1625986881,Arms of Optimacy,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[23, 46, 20]","[1, 0]",
1600,1626214632,,,,0,0,Common,,[],,
1601,1626532497,Arc Weapon Analyzer,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
1602,1628165636,Torch HS3,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1603,1628165637,Flash HS5,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
1604,1629999520,Omega Mechanos Gauntlets,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[22, 46, 20]","[1, 0]",
1605,1630611952,Red Dwarf,Weapon Ornament,Exotic Weapon Ornament,19,21,Exotic,,"[56, 52, 59, 3124752623, 610365472]","[1, 0]",
1606,1631667848,Grave Robber,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
1607,1633597205,,,,0,0,Common,,[],,
1608,1633794450,Mobility Enhancement Mod,Trait,Rare Trait,19,0,Rare,,"[59, 4104513227, 3708671066, 610365472]",,
1609,1635989913,Extinction Orbit Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
1610,1636108362,Precision Frame,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
1611,1638376198,Helm of Optimacy,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[22, 45, 20]","[1, 0]",
1612,1639737967,EDZ Challenges,,,0,0,,,[],[0],
1613,1644162710,Origin Story,Auto Rifle,Legendary Auto Rifle,3,6,Legendary,1498876634.0,"[2, 1, 5]","[33, 1, 0]",
1614,1645158859,Under Pressure,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
1615,1646219807,Meditations,Quest,Quest,15,0,,,[53],,
1616,1647724944,,Helmet,Legendary Helmet,20,26,Legendary,3448274439.0,"[22, 45, 20, 3109687656]",,
1617,1648316470,Timecard,Sidearm,Legendary Sidearm,3,17,Legendary,2465295065.0,"[3, 1, 14]",,
1618,1648929254,Io Challenges,,,0,0,,,[],[0],
